time,open,high,low,close,tick_volume,spread,real_volume,sma_5,sma_20,sma_50,sma_200,ema_9,ema_12,ema_26,ema_50,ema_200,rsi_14,lowest_low,highest_high,stoch_k,stoch_d,bb_middle,bb_upper,bb_lower,bb_width,macd,signal,histogram,tr,atr_14,plus_dm,minus_dm,plus_di_14,minus_di_14,dx,adx_14,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span
2025-04-28 00:50:00,93478.52,93487.7,93413.62,93434.62,1671,2898,0,93557.53,,,,93526.87817253891,93535.40827029981,93563.1306421187,93585.46754772049,93612.28014005182,,,,,,,,,,-27.72237181889068,-22.035430141050618,-5.6869416778400605,74.08000000000175,,0.0,43.90000000000873,11.495023651743079,15.531572739421087,14.935469599115638,64.64415761196453,93503.125,,,,93506.26
2025-04-28 00:55:00,93428.14,93454.79,93342.14,93406.53,1775,2898,0,93510.142,,,,93502.80853803112,93515.58084409984,93551.53059455435,93578.45038898636,93610.23287497667,,,,,,,,,,-35.94975045451429,-24.818294203743353,-11.131456250770935,112.64999999999418,,0.0,71.47999999999593,10.915834811041988,17.94615293140838,24.358398954019943,61.76660342211135,93542.51000000001,,,,93499.7
2025-04-28 01:00:00,93406.53,93576.45,93335.01,93519.12,1947,2898,0,93484.354,,,,93506.0708304249,93516.12532962293,93549.12980977254,93576.12370706532,93609.32627920576,,,,,,,,,,-33.00448014961148,-26.45553139291698,-6.5489487566945,241.44000000000233,,121.66000000000349,0.0,15.028263579644207,16.076486362198132,3.3699765615020993,57.59541578921069,93542.51000000001,,,,93586.72
2025-04-28 01:05:00,93519.12,93547.83,93221.64,93313.29,1795,2898,0,93430.398,,,,93467.51466433992,93484.91989429633,93531.66019423383,93565.81650286667,93606.38064458681,36.70967410301173,93221.64,93780.03,16.41325954977601,,,,,,-46.74029993750446,-30.51248510183448,-16.22781483566998,326.1900000000023,196.374285714284,0.0,113.36999999999534,13.050137417684422,18.535191770625595,17.365829307143127,54.72187389763444,93500.83499999999,,,,93751.33
2025-04-28 01:10:00,93318.29,93357.17,93176.16,93327.61,1931,2898,0,93400.234,,,,93439.53373147194,93460.71837209689,93516.54536503133,93556.4750713817,93603.60680732725,37.47672568468791,93176.16,93780.03,25.07990130326035,,,,,,-55.82699293443875,-35.575386668355335,-20.251606266083414,181.00999999999476,198.98428571428354,0.0,45.479999999995925,12.09845569081696,19.01580362206735,22.232082922783697,52.40117454228796,93478.095,,,,93795.55
2025-04-28 01:15:00,93326.64,93338.82,93160.62,93229.39,1734,2898,0,93359.188,,,,93397.50498517755,93425.12939177429,93495.27459725123,93543.64820583732,93599.88325700558,41.92363405697617,93160.62,93780.03,11.10250076685938,17.531887206631914,,,,,-70.14520547694701,-42.48935043007367,-27.65585504687334,178.20000000001164,183.73857142857014,0.0,15.540000000008149,11.230188285135776,18.276945442536856,23.88153733411399,50.36405759884696,93437.64,,,,93734.83
2025-04-28 01:20:00,93229.07,93238.66,92955.81,92991.59,1975,2898,0,93276.2,,,,93316.32198814205,93358.43102380901,93457.96462708447,93521.99886443194,93593.83058778166,34.62807719978724,92955.81,93780.03,4.341073985100918,13.507825351740218,,,,,-99.5336032754567,-53.898200999150276,-45.63540227630642,282.8500000000058,191.278571428571,0.0,204.80999999999767,10.003060921802177,24.192021823696603,41.49415577525446,49.730493182876074,93316.41500000001,,,,93836.23
2025-04-28 01:25:00,92991.45,93153.93,92980.72,93042.94,1778,2898,0,93180.96399999999,,,,93261.64559051365,93309.89394322301,93427.22206211524,93503.21224229736,93588.34908939578,32.019452057022875,92955.81,93780.03,10.57120671665387,8.671593822871388,,,,,-117.32811889222648,-66.58418457776551,-50.74393431446097,173.20999999999185,192.12214285714228,0.0,0.0,9.330677143714153,22.565887267427755,41.49415577525447,49.14218336804596,93293.79999999999,,,,93874.21
2025-04-28 01:30:00,93043.07,93098.99,92869.39,92880.75,2023,2898,0,93094.456,,,,93185.46647241092,93243.87179811178,93386.7426501067,93478.80195828571,93581.30830243664,29.398720236539845,92869.39,93780.03,1.2474743037864129,5.386585001847067,,,,,-142.87085199491412,-81.84151806119525,-61.029333933718874,229.60000000000582,190.68857142857138,0.0,111.33000000000175,8.513740584764795,24.835526808612325,48.94196334606409,49.127881937904405,93222.92,,,,93861.86
2025-04-28 01:35:00,92881.92,93035.64,92762.51,92979.26,1965,2898,0,93024.786,93367.726,,,93144.22517792873,93203.16229070997,93356.55875009879,93459.21207756862,93575.31777206414,28.366994439477878,92762.51,93780.03,21.301792593757284,11.040157871399188,93367.726,93830.89806562435,92904.55393437564,0.009921459704916794,-153.39645938882313,-96.15250632672083,-57.24395306210231,273.13000000000466,198.53785714285706,0.0,106.88000000000466,7.655105635469105,26.277321309539104,54.88029401566134,49.538768514887046,93169.48,,,,93876.63
2025-04-28 01:40:00,92979.27,93054.81,92790.02,92914.95,1806,2898,0,92961.898,93332.296,,,93098.37014234299,93158.82193829304,93323.84699083221,93437.86846668359,93568.74694846151,21.78990737585572,92762.51,93714.66,16.01008244499301,12.853116447512235,93332.296,93820.78760106555,92843.80439893446,0.010467793507738058,-165.0250525391748,-109.92701556921162,-55.098036969963175,264.7899999999936,197.9449999999997,19.169999999998254,0.0,7.615532533847135,23.774048660409004,51.4773230855296,49.67723669850437,93169.48,,,,93835.23
